GrLivArea,MSZoning,Exterior2nd,Exterior1st,BsmtQual,Foundation,ExterQual,HouseStyle,OverallQual,GarageCars,YearBuilt,TotalBsmtSF,FullBath,1stFlrSF,SalePrice
1716,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,2,1962,858,1,858,171000
1176,RM,MetalSd,MetalSd,TA,BrkTil,Gd,1.5Fin,6,2,1937,698,1,786,134900
3238,RL,VinylSd,VinylSd,Gd,PConc,Gd,1.5Fin,8,3,1995,2033,2,2053,410000
1865,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,3,2000,992,2,992,235000
1920,RL,MetalSd,MetalSd,TA,CBlock,TA,SLvl,7,2,1968,570,3,1222,170000
892,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1966,864,1,892,110000
1078,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,2,1971,1078,1,1078,149900
1573,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,6,2,2000,756,2,769,177500
1980,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,9,3,2004,1980,2,1980,315000
2601,RL,Wd Sdng,MetalSd,TA,BrkTil,TA,2Story,5,2,1921,612,3,990,189000
1530,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,7,2,2005,1530,2,1530,260000
1738,RL,VinylSd,VinylSd,TA,BrkTil,TA,1.5Fin,4,1,1920,715,2,1281,104900
1412,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,2006,616,2,616,156932
1200,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7,2,2005,600,2,520,144152
1674,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2000,814,2,814,216000
1790,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,1999,873,2,882,193000
1475,RM,CmentBd,CemntBd,TA,PConc,TA,2Story,5,1,1977,757,2,925,127000
848,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2003,848,1,848,144000
1668,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,2,2003,1657,2,1668,232000
1374,RL,CBlock,CBlock,TA,PConc,Fa,1.5Fin,4,1,1920,840,1,840,105000
1661,RL,AsbShng,AsbShng,TA,CBlock,TA,SLvl,6,1,1955,992,1,1661,165500
2097,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,7,2,1998,1108,2,1108,274300
2633,RL,VinylSd,VinylSd,Ex,PConc,Ex,1Story,10,3,2001,2633,2,2633,466500
1958,FV,CmentBd,CemntBd,Gd,PConc,Gd,2Story,7,3,2005,1026,2,1026,250000
1571,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2007,1571,2,1571,239000
790,RL,Wd Sdng,Wd Sdng,Gd,BrkTil,TA,1Story,6,1,1930,768,1,790,91000
1604,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,5,2,1941,984,2,984,117000
987,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,1,1973,483,1,483,83000
1394,RL,VinylSd,VinylSd,Gd,PConc,TA,SLvl,5,2,2006,384,2,754,167500
864,RL,Stucco,Stucco,TA,BrkTil,TA,1Story,3,1,1914,864,1,864,58500
2117,RL,Plywood,BrkFace,TA,CBlock,TA,1Story,6,2,1970,1205,2,2117,237500
1762,RM,Wd Sdng,Wd Sdng,Fa,BrkTil,TA,2Story,7,2,1920,596,1,998,157000
1416,RL,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1Story,5,2,1918,816,2,1416,112000
1258,RL,Wd Shng,WdShing,TA,BrkTil,TA,1.5Fin,6,1,1939,560,1,698,105000
1154,RM,VinylSd,VinylSd,TA,BrkTil,TA,1.5Fin,4,1,1922,796,1,796,125500
2784,RL,Plywood,Plywood,Gd,CBlock,TA,2Story,7,2,1978,1392,3,1392,250000
2526,RM,Stucco,Stucco,TA,BrkTil,TA,1.5Fin,6,1,1916,714,2,1664,136000
1746,RL,VinylSd,VinylSd,Ex,PConc,Ex,1Story,9,3,2006,1746,2,1746,377500
1218,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,6,2,1941,735,1,869,131000
1525,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2000,1525,2,1525,235000
1584,RL,Plywood,Plywood,TA,CBlock,TA,1Story,5,3,1967,1584,2,1584,124000
900,RL,HdBoard,HdBoard,TA,CBlock,TA,SFoyer,5,1,1967,864,1,900,123000
1912,RM,Wd Sdng,Wd Sdng,Fa,BrkTil,TA,1.5Fin,6,2,1905,482,2,1221,163000
1500,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2006,1356,2,1500,246578
2482,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,3,2005,1094,2,1133,281213
1687,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,2,1948,747,1,1687,160000
1513,RM,MetalSd,MetalSd,TA,BrkTil,TA,2Story,5,1,1920,939,1,939,137500
1904,RL,Wd Sdng,VinylSd,TA,CBlock,TA,1.5Fin,5,1,1950,1208,1,1136,138000
1608,RL,Wd Shng,WdShing,TA,BrkTil,TA,1.5Fin,6,1,1925,976,2,1160,137450
1158,RM,Wd Shng,WdShing,TA,BrkTil,TA,1.5Fin,6,1,1929,862,1,950,120000
1593,RL,VinylSd,VinylSd,TA,PConc,TA,2Story,6,2,2004,839,2,864,193000
1294,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2006,1286,2,1294,193879
1464,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2007,1485,2,1464,282922
1214,RL,Wd Sdng,Wd Sdng,TA,PConc,TA,1.5Fin,3,3,1915,672,1,694,105000
1646,RM,CmentBd,CemntBd,Ex,PConc,Gd,1Story,8,2,2004,1594,2,1646,275000
768,RL,Wd Shng,HdBoard,Gd,CBlock,TA,SFoyer,5,2,1972,768,1,768,133000
833,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5,0,1985,833,1,833,112000
1363,RM,VinylSd,VinylSd,Fa,CBlock,TA,2Story,4,2,1910,622,1,741,125500
2093,RL,Plywood,Plywood,Gd,CBlock,TA,2Story,7,2,1986,791,2,1236,215000
1840,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2001,944,2,944,230000
1668,RL,VinylSd,VinylSd,TA,CBlock,TA,1.5Fin,6,1,1950,856,1,1112,140000
1040,RL,Stone,BrkFace,,Slab,TA,1Story,4,2,1949,0,2,1040,90000
1844,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,2,2005,1844,2,1844,257000
1848,RL,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,6,2,1923,833,1,1053,207000
1569,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2007,1386,2,1569,175900
2290,RM,AsbShng,VinylSd,TA,PConc,TA,2Story,4,2,1885,777,2,1246,122500
2450,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,3,1998,1284,2,1310,340000
1144,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1963,1144,1,1144,124000
1844,RL,Plywood,Plywood,TA,CBlock,Gd,1Story,6,2,1969,1844,2,1844,223000
1416,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,2,1968,708,2,708,179900
1069,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6,2,1977,1069,2,1069,127500
848,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2003,848,1,848,136500
2201,RL,Plywood,Plywood,Gd,CBlock,Gd,SLvl,6,2,1966,697,2,1575,274970
1344,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1958,1024,1,1344,144000
1252,RL,HdBoard,HdBoard,TA,CBlock,Gd,1Story,6,2,1959,1252,1,1252,142000
2127,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,1994,1223,2,1223,271000
1558,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,5,1,1945,913,1,1048,140000
804,RM,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1940,788,1,804,119000
1440,RL,MetalSd,MetalSd,Gd,CBlock,Gd,1Story,6,2,1981,1440,2,1440,182900
1838,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,5,2,2005,732,2,734,192140
958,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6,2,1976,958,2,958,143750
968,RL,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1Story,4,1,1927,656,2,968,64500
1792,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,2000,936,2,962,186500
1126,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,5,2,1977,1126,2,1126,160000
1537,RL,Wd Sdng,Wd Sdng,TA,CBlock,Gd,1Story,6,2,1962,1319,1,1537,174000
864,RL,HdBoard,HdBoard,TA,PConc,TA,1Story,4,2,1971,864,1,864,120500
1932,RL,VinylSd,VinylSd,Ex,PConc,Ex,1Story,8,3,2008,1932,2,1932,394617
1236,RM,MetalSd,MetalSd,TA,CBlock,TA,1Story,6,2,1957,912,1,1236,149700
1725,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,7,2,1979,539,2,1040,197000
2555,RL,MetalSd,MetalSd,Ex,BrkTil,TA,2.5Fin,6,2,1922,588,2,1423,191000
848,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2004,848,1,848,149300
2007,FV,VinylSd,VinylSd,Ex,PConc,Ex,2Story,10,3,2008,1017,2,1026,310000
952,RL,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Unf,6,1,1916,952,1,952,121000
1422,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2004,1422,2,1422,179600
913,RL,VinylSd,VinylSd,TA,CBlock,TA,SFoyer,6,1,1966,814,1,913,129000
1188,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1962,1188,1,1188,157900
2090,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,2,1995,1220,2,1220,240000
1346,RL,HdBoard,MetalSd,Fa,CBlock,TA,2Story,4,1,1910,560,1,796,112000
630,RM,CmentBd,CemntBd,Gd,CBlock,TA,SFoyer,5,0,1970,630,1,630,92000
1792,RL,VinylSd,VinylSd,Gd,CBlock,TA,2Story,5,0,1974,896,2,896,136000
1578,RL,CmentBd,CemntBd,Gd,PConc,Gd,1Story,8,3,2008,1573,2,1578,287090
1072,RM,VinylSd,VinylSd,Gd,PConc,TA,SLvl,5,2,2005,547,1,1072,145000
1140,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5,0,2006,1140,1,1140,84500
1221,FV,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2004,1221,2,1221,185000
1647,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,1999,953,2,953,175000
2073,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6,2,1978,1542,2,2073,210000
2340,RL,CmentBd,CemntBd,TA,Stone,Ex,2Story,7,1,1941,1152,2,1188,266500
1078,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1950,1078,1,1078,142125
1256,RL,HdBoard,HdBoard,TA,CBlock,Gd,1Story,5,1,1965,1256,1,1256,147500
